title,col,wdl_url,ins_key,pub_key,dewey_dec_code,type_id,date,item_id
"Louis L. Peck, Manufacturer and Dealer in Varnishes, Pine Oil, Virgin and Spirits of Turpentine",col_146,https://www.wdl.org/en/item/9459,ins_83,pub_721,381.728,prph,1855,8052
"Robert Wood''s Railing, Architectural and Ornamental Iron Works. Ridge Road below Spring Garden Street, Philadelphia",col_146,https://www.wdl.org/en/item/9398,ins_83,pub_721,671.974,prph,1851,19921
"William D. Rogers'' Coach and Light Carriage Manufactory. Corner of 6th and Master Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9440,ins_83,pub_721,674.974,prph,1854,19963
"Louis L. Peck, Manufacturer and Dealer in Varnishes, Pine Oil, Virgin and Spirits of Turpentine",col_146,https://www.wdl.org/en/item/9459,ins_83,pub_721,381.728,prph,1855,19982
"Abbott and Lawrence Liberty Stove Works. Brown Street above Fourth Street, Philadelphia",col_146,https://www.wdl.org/en/item/9402,ins_83,pub_722,671.974,prph,1852,7995
"Elevation Plan of Granite Street Buildings and those Connecting with Walnut, Dock and Front Streets",col_146,https://www.wdl.org/en/item/9409,ins_83,pub_722,690.974,prph,1853,8002
"Abbott and Lawrence Liberty Stove Works. Brown Street above Fourth Street, Philadelphia",col_146,https://www.wdl.org/en/item/9402,ins_83,pub_722,671.974,prph,1852,19925
"Elevation Plan of Granite Street Buildings and those Connecting with Walnut, Dock and Front Streets",col_146,https://www.wdl.org/en/item/9409,ins_83,pub_722,690.974,prph,1853,19932
Northern Liberties and Spring Garden Water Works,col_146,https://www.wdl.org/en/item/9403,ins_83,pub_723,974,prph,1852,7996
"The Farm. A Scene near Gray''s Ferry, Philadelphia County, Pennsylvania",col_146,https://www.wdl.org/en/item/9407,ins_83,pub_723,728.974,prph,1852,8000
"Commissioners Hall, Northern Liberties, Philadelphia",col_146,https://www.wdl.org/en/item/9410,ins_83,pub_723,725.974,prph,1853,8003
"Hoskins, Hieskell and Company. Importers and Jobbers of Fancy and Staple Dry Goods",col_146,https://www.wdl.org/en/item/9438,ins_83,pub_723,381.974,prph,1854,8031
"Charles Oakford''s Model Hat Store. 158 Chestnut Street, Philadelphia. Hats, Caps and Furs, Wholesale and Retail",col_146,https://www.wdl.org/en/item/9450,ins_83,pub_723,381.974,prph,1854,8043
"The State Penitentiary, for the Eastern District of Pennsylvania",col_146,https://www.wdl.org/en/item/9451,ins_83,pub_723,365.974,prph,1855,8044
Souvenir of the Coldest Winter on Record. Scene on the Delaware River at Philadelphia during the Severe Winter of 1856,col_146,https://www.wdl.org/en/item/9468,ins_83,pub_723,796,prph,1856,8061
Shad Fishing (Taking up the Net),col_146,https://www.wdl.org/en/item/9492,ins_83,pub_723,799.974,prph,1855,8084
Northern Liberties and Spring Garden Water Works,col_146,https://www.wdl.org/en/item/9403,ins_83,pub_723,974,prph,1852,19926
"The Farm. A Scene near Gray''s Ferry, Philadelphia County, Pennsylvania",col_146,https://www.wdl.org/en/item/9407,ins_83,pub_723,728.974,prph,1852,19930
"Commissioners Hall, Northern Liberties, Philadelphia",col_146,https://www.wdl.org/en/item/9410,ins_83,pub_723,725.974,prph,1853,19933
"Hoskins, Hieskell and Company. Importers and Jobbers of Fancy and Staple Dry Goods",col_146,https://www.wdl.org/en/item/9438,ins_83,pub_723,381.974,prph,1854,19961
"Charles Oakford''s Model Hat Store. 158 Chestnut Street, Philadelphia. Hats, Caps and Furs, Wholesale and Retail",col_146,https://www.wdl.org/en/item/9450,ins_83,pub_723,381.974,prph,1854,19973
"The State Penitentiary, for the Eastern District of Pennsylvania",col_146,https://www.wdl.org/en/item/9451,ins_83,pub_723,365.974,prph,1855,19974
Souvenir of the Coldest Winter on Record. Scene on the Delaware River at Philadelphia during the Severe Winter of 1856,col_146,https://www.wdl.org/en/item/9468,ins_83,pub_723,796,prph,1856,19991
Shad Fishing (Taking up the Net),col_146,https://www.wdl.org/en/item/9492,ins_83,pub_723,799.974,prph,1855,20014
"Masonic Hall, Chesnut Street, Philadelphia",col_146,https://www.wdl.org/en/item/9408,ins_83,pub_724,366.974,prph,1853,8001
"Masonic Hall, Chesnut Street, Philadelphia",col_146,https://www.wdl.org/en/item/9408,ins_83,pub_724,366.974,prph,1853,19931
West Philadelphia Institute,col_146,https://www.wdl.org/en/item/9414,ins_83,pub_725,374.974,prph,1853,8007
West Philadelphia Institute,col_146,https://www.wdl.org/en/item/9414,ins_83,pub_725,374.974,prph,1853,19937
Merchants' Exchange. Philadelphia,col_146,https://www.wdl.org/en/item/9416,ins_83,pub_726,381.974,prph,1840,8009
Merchants' Exchange. Philadelphia,col_146,https://www.wdl.org/en/item/9416,ins_83,pub_726,381.974,prph,1840,19939
"Emmanuel Episcopal Mission Church. Marlboro Street, Kensington",col_146,https://www.wdl.org/en/item/9418,ins_83,pub_727,726.974,prph,1840,8011
"Emmanuel Episcopal Mission Church. Marlboro Street, Kensington",col_146,https://www.wdl.org/en/item/9418,ins_83,pub_727,726.974,prph,1840,19941
"Saint Paul''s German Lutheran Church. Northeast Corner of Brown and Saint John Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9420,ins_83,pub_728,726.974,prph,1840,8013
"Saint Paul''s German Lutheran Church. Northeast Corner of Brown and Saint John Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9420,ins_83,pub_728,726.974,prph,1840,19943
"American Hotel. Henry A. Charter. Chestnut Street, opposite the State House, Philadelphia",col_146,https://www.wdl.org/en/item/9427,ins_83,pub_729,728.974,prph,1845,8020
"American Hotel. Henry A. Charter. Chestnut Street, opposite the State House, Philadelphia",col_146,https://www.wdl.org/en/item/9427,ins_83,pub_729,728.974,prph,1845,19950
"Penn Steam Engine and Boiler Works. Foot of Palmer Street, Kensington, Philadelphia. Reaney, Neafie and Company Engineers, Machinists, Boiler Makers, Black Smiths and Founders",col_146,https://www.wdl.org/en/item/9441,ins_83,pub_730,670.974,prph,1859,8034
"Penn Steam Engine and Boiler Works. Foot of Palmer Street, Kensington, Philadelphia. Reaney, Neafie and Company Engineers, Machinists, Boiler Makers, Black Smiths and Founders",col_146,https://www.wdl.org/en/item/9441,ins_83,pub_730,670.974,prph,1859,19964
View of the Philadelphia Volunteer Refreshment Saloons,col_146,https://www.wdl.org/en/item/9444,ins_83,pub_731,974,prph,1861,8037
View of the Philadelphia Volunteer Refreshment Saloons,col_146,https://www.wdl.org/en/item/9444,ins_83,pub_731,974,prph,1861,19967
"View of the Encampment of the Corn Exchange Regiment, 118th Pennsylvania Volunteers, near Falls of Schuylkill",col_146,https://www.wdl.org/en/item/9445,ins_83,pub_732,355.974,prph,1862,8038
"View of the Encampment of the Corn Exchange Regiment, 118th Pennsylvania Volunteers, near Falls of Schuylkill",col_146,https://www.wdl.org/en/item/9445,ins_83,pub_732,355.974,prph,1862,19968
Citizens Volunteer Hospital. Corner of Broad Street and Washington Avenue,col_146,https://www.wdl.org/en/item/9446,ins_83,pub_733,362.974,prph,1862,8039
Citizens Volunteer Hospital. Corner of Broad Street and Washington Avenue,col_146,https://www.wdl.org/en/item/9446,ins_83,pub_733,362.974,prph,1862,19969
Independence Square Recruiting Camps,col_146,https://www.wdl.org/en/item/9447,ins_83,pub_734,391.974,prph,1862,8040
Independence Square Recruiting Camps,col_146,https://www.wdl.org/en/item/9447,ins_83,pub_734,391.974,prph,1862,19970
"Cooper Shop Volunteer Refreshment Saloon, the First Opened for Union Volunteers in the United States. 1009 Otsego Street, Philadelphia",col_146,https://www.wdl.org/en/item/9448,ins_83,pub_735,974,prph,1862,8041
"Cooper Shop Volunteer Refreshment Saloon, the First Opened for Union Volunteers in the United States. 1009 Otsego Street, Philadelphia",col_146,https://www.wdl.org/en/item/9448,ins_83,pub_735,974,prph,1862,19971
The Offering of the Carriers of the Press to Their Patrons,col_146,https://www.wdl.org/en/item/9449,ins_83,pub_736,725.974,prph,1862,8042
The Offering of the Carriers of the Press to Their Patrons,col_146,https://www.wdl.org/en/item/9449,ins_83,pub_736,725.974,prph,1862,19972
"Grand Lodge Room of the New Masonic Hall. Chestnut Street, Philadelphia",col_146,https://www.wdl.org/en/item/9456,ins_83,pub_737,725.974,prph,1855,8049
"Grand Lodge Room of the New Masonic Hall. Chestnut Street, Philadelphia",col_146,https://www.wdl.org/en/item/9456,ins_83,pub_737,725.974,prph,1855,19979
"The New Masonic Hall, Philadelphia",col_146,https://www.wdl.org/en/item/9458,ins_83,pub_738,725.974,prph,1855,8051
"The New Masonic Hall, Philadelphia",col_146,https://www.wdl.org/en/item/9458,ins_83,pub_738,725.974,prph,1855,19981
"Bridesburg Machine Works. Alfred Jenks and Son, Manufacturers of Cotton and Wool Carding, Spinning, and Weaving Machinery, Shafting and Millgearing",col_146,https://www.wdl.org/en/item/9460,ins_83,pub_739,677,prph,1856,8053
"Bridesburg Machine Works. Alfred Jenks and Son, Manufacturers of Cotton and Wool Carding, Spinning, and Weaving Machinery, Shafting and Millgearing",col_146,https://www.wdl.org/en/item/9460,ins_83,pub_739,677,prph,1856,19983
"Panorama of Philadelphia. Chestnut Street, East of Fifth",col_146,https://www.wdl.org/en/item/9461,ins_83,pub_740,381.974,prph,1856,8054
"Panorama of Philadelphia. Chestnut Street, East of Fifth",col_146,https://www.wdl.org/en/item/9461,ins_83,pub_740,381.974,prph,1856,19984
"A View of Point Airy Opposite South Street, Philadelphia",col_146,https://www.wdl.org/en/item/9462,ins_83,pub_741,974,prph,1856,8055
"Bennett''s Tower Hall, Front Elevation. 518 Market Street, Philadelphia",col_146,https://www.wdl.org/en/item/9539,ins_83,pub_741,725.974,prph,1867,8130
"A View of Point Airy Opposite South Street, Philadelphia",col_146,https://www.wdl.org/en/item/9462,ins_83,pub_741,974,prph,1856,19985
"Bennett''s Tower Hall, Front Elevation. 518 Market Street, Philadelphia",col_146,https://www.wdl.org/en/item/9539,ins_83,pub_741,725.974,prph,1867,20060
"Conflagration of the Steam Boat New Jersey on the Delaware River Opposite Philadelphia, March 15, 1856, in Which 50 Persons Lost Their Lives",col_146,https://www.wdl.org/en/item/9463,ins_83,pub_742,386.974,prph,1856,8056
"Conflagration of the Steam Boat New Jersey on the Delaware River Opposite Philadelphia, March 15, 1856, in Which 50 Persons Lost Their Lives",col_146,https://www.wdl.org/en/item/9463,ins_83,pub_742,386.974,prph,1856,19986
Goodyears Rubber-Packing and Belting Company,col_146,https://www.wdl.org/en/item/9465,ins_83,pub_743,381.974,prph,1856,8058
Goodyears Rubber-Packing and Belting Company,col_146,https://www.wdl.org/en/item/9465,ins_83,pub_743,381.974,prph,1856,19988
"James S. Mason and Company, 108 North Front Street, Challenge Blacking, Ink, Etcetera, Manufactory",col_146,https://www.wdl.org/en/item/9466,ins_83,pub_744,670.725,prph,1852/1856-10,8059
"James S. Mason and Company, 108 North Front Street, Challenge Blacking, Ink, Etcetera, Manufactory",col_146,https://www.wdl.org/en/item/9466,ins_83,pub_744,670.725,prph,1852/1856-10,19989
"Scene at the U.S. Agricultural Society''s Fair, Philadelphia, 1856",col_146,https://www.wdl.org/en/item/9467,ins_83,pub_745,796,prph,1856-10-07/1856-10-11,8060
"Scene at the U.S. Agricultural Society''s Fair, Philadelphia, 1856",col_146,https://www.wdl.org/en/item/9467,ins_83,pub_745,796,prph,1856-10-07/1856-10-11,19990
"Interior View of Independence Hall, Philadelphia",col_146,https://www.wdl.org/en/item/9473,ins_83,pub_746,725.974,prph,1856,8065
"Interior View of Independence Hall, Philadelphia",col_146,https://www.wdl.org/en/item/9473,ins_83,pub_746,725.974,prph,1856,19995
"Merchant''s Hotel, Number 38, North Fourth Street, Philadelphia",col_146,https://www.wdl.org/en/item/9474,ins_83,pub_747,381.728,prph,1838,8066
"Merchant''s Hotel, Number 38, North Fourth Street, Philadelphia",col_146,https://www.wdl.org/en/item/9474,ins_83,pub_747,381.728,prph,1838,19996
"Engel and Wolf''s Brewery and Vaults at Fountain Green. Office Number 26 and 28 Dillwyn Street between Vine and Callowhill and Third and Fourth Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9490,ins_83,pub_748,664.974,prph,1855,8082
"Engel and Wolf''s Brewery and Vaults at Fountain Green. Office Number 26 and 28 Dillwyn Street between Vine and Callowhill and Third and Fourth Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9490,ins_83,pub_748,664.974,prph,1855,20012
The Philadelphia Society for Alleviating the Miseries of Public Prisons,col_146,https://www.wdl.org/en/item/9493,ins_83,pub_749,365.974,prph,1855,8085
The Philadelphia Society for Alleviating the Miseries of Public Prisons,col_146,https://www.wdl.org/en/item/9493,ins_83,pub_749,365.974,prph,1855,20015
Burton and Laning's Paper Hangings Manufactory. 6th Street above Camac,col_146,https://www.wdl.org/en/item/9495,ins_83,pub_750,680.974,prph,1855,8087
Burton and Laning's Paper Hangings Manufactory. 6th Street above Camac,col_146,https://www.wdl.org/en/item/9495,ins_83,pub_750,680.974,prph,1855,20017
"Harrison Mansion, Front Elevation. 18th and Locust Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9498,ins_83,pub_751,728.974,prph,1867,8089
"Doctor Hoofland''s Celebrated German Bitters and Balsamic Cordial. Prepared by Doctor C. M. Jackson, 418 Arch Street, Philadelphia",col_146,https://www.wdl.org/en/item/9517,ins_83,pub_751,615.974,prph,1859-01,8108
"Residence of Joseph Harrison, Esquire. Rittenhouse Square, Philadalphia",col_146,https://www.wdl.org/en/item/9538,ins_83,pub_751,728.974,prph,1867,8129
"Harrison Mansion, Front Elevation. 18th and Locust Streets, Philadelphia",col_146,https://www.wdl.org/en/item/9498,ins_83,pub_751,728.974,prph,1867,20019
"Doctor Hoofland''s Celebrated German Bitters and Balsamic Cordial. Prepared by Doctor C. M. Jackson, 418 Arch Street, Philadelphia",col_146,https://www.wdl.org/en/item/9517,ins_83,pub_751,615.974,prph,1859-01,20038
"Residence of Joseph Harrison, Esquire. Rittenhouse Square, Philadalphia",col_146,https://www.wdl.org/en/item/9538,ins_83,pub_751,728.974,prph,1867,20059
"Cathedral of Saint Peter and Saint Paul, Philadelphia",col_146,https://www.wdl.org/en/item/9499,ins_83,pub_752,726.974,prph,1859/1859,8090
"Charles Oakford and Sons Model Hat Store. Hats, Caps and Furs, Wholesale and Retail. Numbers 826 and 828, Chestnut Street, Continental Hotel, Philadelphia",col_146,https://www.wdl.org/en/item/9500,ins_83,pub_752,381.974,prph,1860,8091
View of the Department for White Children of the House of Refuge,col_146,https://www.wdl.org/en/item/9518,ins_83,pub_752,365.728,prph,1858,8109
View of the Department for Colored Children of the House of Refuge,col_146,https://www.wdl.org/en/item/9519,ins_83,pub_752,365.728,prph,1858,8110
Columbia Hose Company of Philadelphia Membership Certificate,col_146,https://www.wdl.org/en/item/9520,ins_83,pub_752,363.974,prph,1865,8111
"Great Central Fair Buildings, Philadelphia",col_146,https://www.wdl.org/en/item/9527,ins_83,pub_752,381.974,prph,1864-07,8118
"Buildings of the Great Central Fair, in Aid of the U.S. Sanitary Commission, Logan Square, Philadelphia, June 1864",col_146,https://www.wdl.org/en/item/9528,ins_83,pub_752,381.974,prph,1864-07,8119
"Citizens Volunteer Hospital Association of Philadelphia. Instituted September 5th, 1862",col_146,https://www.wdl.org/en/item/9533,ins_83,pub_752,362.974,prph,1865,8124
"Mower U.S.A. General Hospital, Chestnut Hill, Philadelphia",col_146,https://www.wdl.org/en/item/9534,ins_83,pub_752,362.974,prph,1865,8125
"Cathedral of Saint Peter and Saint Paul, Philadelphia",col_146,https://www.wdl.org/en/item/9499,ins_83,pub_752,726.974,prph,1859/1859,20020
"Charles Oakford and Sons Model Hat Store. Hats, Caps and Furs, Wholesale and Retail. Numbers 826 and 828, Chestnut Street, Continental Hotel, Philadelphia",col_146,https://www.wdl.org/en/item/9500,ins_83,pub_752,381.974,prph,1860,20021
View of the Department for White Children of the House of Refuge,col_146,https://www.wdl.org/en/item/9518,ins_83,pub_752,365.728,prph,1858,20039
View of the Department for Colored Children of the House of Refuge,col_146,https://www.wdl.org/en/item/9519,ins_83,pub_752,365.728,prph,1858,20040
Columbia Hose Company of Philadelphia Membership Certificate,col_146,https://www.wdl.org/en/item/9520,ins_83,pub_752,363.974,prph,1865,20041
"Great Central Fair Buildings, Philadelphia",col_146,https://www.wdl.org/en/item/9527,ins_83,pub_752,381.974,prph,1864-07,20048
"Buildings of the Great Central Fair, in Aid of the U.S. Sanitary Commission, Logan Square, Philadelphia, June 1864",col_146,https://www.wdl.org/en/item/9528,ins_83,pub_752,381.974,prph,1864-07,20049
"Citizens Volunteer Hospital Association of Philadelphia. Instituted September 5th, 1862",col_146,https://www.wdl.org/en/item/9533,ins_83,pub_752,362.974,prph,1865,20054
"Mower U.S.A. General Hospital, Chestnut Hill, Philadelphia",col_146,https://www.wdl.org/en/item/9534,ins_83,pub_752,362.974,prph,1865,20055
"Terrible Conflagration and Destruction of the Steam-Boat '"New Jersey'"",col_146,https://www.wdl.org/en/item/9502,ins_83,pub_753,386.974,prph,1856,8093
"Terrible Conflagration and Destruction of the Steam-Boat '"New Jersey'"",col_146,https://www.wdl.org/en/item/9502,ins_83,pub_753,386.974,prph,1856,20023
"Keystone Marble Works. S. F. Jacoby and Company, Market Street between 20th and 21st, Philadelphia",col_146,https://www.wdl.org/en/item/9503,ins_83,pub_754,679.974,prph,1856,8094
"Keystone Marble Works. S. F. Jacoby and Company, Market Street between 20th and 21st, Philadelphia",col_146,https://www.wdl.org/en/item/9503,ins_83,pub_754,679.974,prph,1856,20024
