Creator,creator_id
"James R. Mock and Cedric Larson, Words That Won the War: The Story of the Committee on Public Information, 1917−1919 (Princeton: Princeton University Press, 1939).|A.J.L. Waskey, “Creel, George Edward (1876−1953),” in Spencer C. Tucker, ed., The Encyclopedia of World War I (Santa Barbara: ABC-CLIO, 2005).",2844
"Roy Douglas, “Voluntary Enlistment in the First World War and the Work of the Parliamentary Recruiting Committee,” Journal of Modern History 42, number 4 (December 1970).|Allen Warren, “Powell, Robert Stephenson Smyth Baden-, first Baron Baden-Powell (1857–1941),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).",2845
"C.L. Joseph, ""The British West Indies Regiment 1914–1918,"" Journal of Caribbean History 12 (May 1971).",2846
"Canadian War Museum, “Canada and the First World War: Farming and Food,” http://www.warmuseum.ca/cwm/exhibitions/guerre/farm-food-e.aspx. ",2847
"Ralph Erbar, “Schnee, Albert Hermann Heinrich,” Neue Deutsche Biographie (Berlin: Duncker &amp; Humblot, 1952–2008).",2848
"D.B. Tubbs, Art and the Automobile (New York: Grosset &amp; Dunlap, 1978).",2849
"Rowland P. Elzea, ""Gibson, Charles Dana,"" American National Biography (New York: Oxford University Press, 1998).",2850
"“’Columbia Calls’ is Nation’s Poster,” New York Times, June 3, 1917.",2851
"Charles Silver, California Dreaming: The American Avant-Garde, 1942–58 (New York: Museum of Modern Art, 2013), http://www.moma.org/explore/inside_out/2013/04/23/california-dreaming-the-american-avant-garde-194258/.",2852
"Eric Waldman, The Spartacist Uprising of 1919 and the Crisis of the German Socialist Movement (Milwaukee: Marquette University Press, 1958).",2853
"Johannes Kamps, “Rudi Feld,”  in UFA Film Posters, 1918–1943, edited by Peter Mänz and Christian Maryška (Heidelberg: Umschau Braus, 1998).",2854
"Stanley Appelbaum, French Satirical Drawings from “L’Assiette au Beurre” (New York: Dover, 1978).",2855
"Richard Garnett, “Rogers, Samuel (1763–1855),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).|Kenneth McConkey, “Clausen, Sir George (1852–1944),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).",2856
"Emile Baillaud, Sur les routes du Soudan (Toulouse: Privat, 1902).|Christian Koller, “The Recruitment of Colonial Troops in Africa and Asia and their Deployment in Europe during the First World War,” Immigrants &amp; Minorities 26, numbers 1−2 (March−July 2008).",2857
"“Victory Loans,” The Canadian Encyclopedia, http://www.thecanadianencyclopedia.com/articles/victory-loans.",2858
"“Wladyslaw Teodor Benda (1873—1948),” The Kosciuszko Foundation, http://www.thekf.org/about/gallery/artists/Benda/.",2859
"G.W.L. Nicholson, Canadian Expeditionary Force, 1914-1919 (Ottawa: Department of National Defence, 1962).",2860
"“Biographical Sketch,” James Henry Daugherty Papers, Elmer L. Andersen Library, University of Minnesota, http://special.lib.umn.edu/findaid/xml/CLRC-122.xml.",2861
"Christian Koller, “The Recruitment of Colonial Troops in Africa and Asia and their Deployment in Europe during the First World War,” Immigrants &amp; Minorities 26, numbers 1−2 (March−July 2008).",2862
"John Keegan, The First World War (New York: Alfred A. Knopf, 1999).",2863
"Stanley Appelbaum, French Satirical Drawings from “L’Assiette au Beurre” (New York: Dover, 1978).|John Keegan, The First World War (New York: Alfred A. Knopf, 1999).",2864
"Jeanne Giacomotti, “Prouvé, Victor (1858-1943),” Encyclopædia Universalis, http://www.universalis.fr/encyclopedie/victor-prouve/",2865
"Samuel James Manson Auld, Gas and Flame in Modern Warfare (New York: George H. Doran Company, 1918).",2866
"New York Historical Society, “The Armory Show at 100,” http://armory.nyhistory.org/about/",2867
"Mary Bellis, “Lewis Waterman,” http://inventors.about.com/library/inventors/blwaterman.htm.",2868
"Roger-Henri Guerrand, “Sem, Georges Goursat, dit (1863-1934),” Encyclopædia Universalis, http://www.universalis.fr/encyclopedie/georges-goursat-dit-sem/.",2869
"Niall Ferguson, The Pity of War (New York: Basic Books, 1999).",2870
"Evelyn de R. McMann, Biographical Index of Artists in Canada (Toronto: University of Toronto Press, 2003).",2871
"Bobst Library, New York University, Labor Arts, “Boardman Robinson (1876–1952),” http://www.laborarts.org/exhibits/themasses/bios.cfm?bio=boardman-robinson.|Niall Ferguson, The Pity of War (New York: Basic Books, 1999).|John Reed, The War in Eastern Europe, Described by John Reed, Pictured by Boardman Robinson (New York: C. Scribner’s Sons, 1916).",2872
"“Biographical Sketch,” James Henry Daugherty Papers, Elmer L. Andersen Library, University of Minnesota, http://special.lib.umn.edu/findaid/xml/CLRC-122.xml",2873
"American Jewish Joint Distribution Committee, A Joint Effort: JDC's Beginnings, 1914-1921, http://archives.jdc.org/exhibits/a-joint-effort/",2874
"Niall Ferguson, The Pity of War (New York: Basic Books, 1999).|Alistair Horne, The Price of Glory: Verdun, 1916 (New York: Penguin Books, 1993).",2875
"Canadian War Museum, “Canada and the First World War: Conscription, 1917,” http://www.warmuseum.ca/cwm/exhibitions/guerre/conscription-e.aspx.",2876
"“A Brief History of the American Red Cross,” http://www.redcross.org/about-us/history.",2877
"“Lenz, Maximilian (1860-1948), Maler, Graphiker und Bildhauer,” Österreichisches Biographisches Lexikon 1815–1950 (Graz: H. Böhlaus, 1954-212).",2878
"Roy Douglas, “Voluntary Enlistment in the First World War and the Work of the Parliamentary Recruiting Committee,” Journal of Modern History 42, number 4 (December 1970).|E. V. Knox, “Partridge, Sir (John) Bernard (1861–1945),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).",2879
"Historic Hawaii Foundation, “About the Heroes Honored at the Waikiki War Memorial Natatorium,” http://www.historichawaii.org/Historic_Sites/Natatorium/TheHeroes.html.",2880
"Smithsonian Institution, National Portrait Gallery, ""Jo Davidson: Biographer in Bronze,"" http://www.npg.si.edu/exhibit/exjo.html",2881
"Peter Chelkowski, Ta'ziyeh: Ritual and Drama in Iran (New York: New York University Press, 1979).",2882
"Sheila Canby, The Life and Work of the Painter Riza (Cambridge, MA: Harvard University Press, 1981).",2883
"H.W. Clarke, translator, The Bustan of Sa'di (Tehran: Imperial Organization for Social Services, 1976).",2884
"Willis J. Abbot, Panama and the Canal in Picture and Prose (New York: Syndicate, 1913).|Ralph E. Avery, America's Triumph at Panama (Chicago: Walter, 1913).",2885
"Anne-Marie E. Nakhla, ""Gorgas, William Crawford,"" in American National Biography (New York: Oxford University Press for the American Council of Learned Societies, 1999).",2886
"Alfred Cobban, A History of Modern France (New York: Braziller, 1965).",2887
"Willy Hartner, “Notes on Picatrix,” Isis: A Journal of the History of Science 56, no. 4 (Winter 1965).",2888
"Martin Bunton, “Sykes, Sir Percy Molesworth (1867–1945),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).",2889
"Ted Heckathorn, “Kane, Elisha Kent,” American National Biography (New York: Oxford University Press, 1999).|Robert E. Johnson, “Kane, Elisha Kent,” Dictionary of Canadian Biography (Toronto: University of Toronto / Université Laval, 2003), http://www.biographi.ca/en/bio/kane_elisha_kent_8E.html.",2890
"Ann Savours, “Shackleton, Sir Ernest Henry (1874–1922),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).",2891
"Robert Eric Frykenberg, “Malcolm, Sir John (1769–1833),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).",2892
"Ann Savours, “Shackleton, Sir Ernest Henry (1874–1922),” Oxford Dictionary of National Biography (Oxford: Oxford University Press, 2004).|H. Shackleton, “The British Antarctic Expedition,” Geographical Journal, 34, number 2 (August 1909).",2893
"Daniel B. Baker, editor, ""Gustav Nachtigal,"" in Explorers and Discoverers of the World (Detroit: Gale Research, 1993).|Claus Priesner, “Nachtigal, Gustav,” Neue Deutsche Biographie (Berlin: Duncker &amp; Humblot, 1952–2008).",2894
"Joan Hoff, “Hoover, Herbert Clark,” American National Biography (New York: Oxford University Press, 1999).|Herbert Hoover, The Memoirs of Herbert Hoover: Years of Adventure, 1874–1920 (New York: Macmillan, 1951).",2895
"“Envoys Here Tell Peril of Roumania,” Cleveland Plain Dealer, September 24, 1917.",2896
"American Red Cross, “Founder Clara Barton,” www.redcross.org/about-us/history/clara-barton.|Elizabeth B. Pryor. ""Barton, Clara,"" American National Biography (New York: Oxford University Press, 2000).",2897
"Of Maps and Men: In Pursuit of a Northwest Passage, online exhibit, Princeton University Library, 2004, http://libweb5.princeton.edu/visual_materials/maps/websites/northwest-passage/contents.htm.",2898
"Ted Heckathorn. ""Kane, Elisa Kent,"" American National Biography (New York: Oxford University Press, 2000).",2899
"Turkish Cultural Foundation, “Architecture: Lighthouses,” http://www.turkishculture.org/architecture/light-houses-105.htm.|Russ Rowlett, University of North Carolina at Chapel Hill, The Lighthouse Directory, “Lighthouses of Turkey: Northwestern Anatolia,” http://www.unc.edu/~rowlett/lighthouse/tur2.htm.",2900
"""Bursa,"" in Encyclopædia Britannica, Encyclopædia Britannica Online Academic Edition, 2013, http://www.britannica.com/EBchecked/topic/85842/Bursa.",2901
"United Nations Educational, Scientific and Cultural Organization (UNESCO), World Heritage Centre, “Archaeological Site of Carthage.” http://whc.unesco.org/en/list/37.",2902
"Karl Baedeker, The Mediterranean, Seaports and Sea Routes: Handbook for Travellers (London: T. Fisher Unwin, 1911).|United Nations Educational, Scientific and Cultural Organization (UNESCO), World Heritage Centre, “Archaeological Site of Carthage.” http://whc.unesco.org/en/list/37.",2903
"United Nations Educational, Scientific and Cultural Organization (UNESCO), World Heritage Centre, “Medina of Tunis.” http://whc.unesco.org/en/list/36.",2904
"Karl Baedeker, The Mediterranean, Seaports and Sea Routes: Handbook for Travellers (London: T. Fisher Unwin, 1911).|United Nations Educational, Scientific and Cultural Organization (UNESCO), World Heritage Centre, “Kairouan.” http://whc.unesco.org/en/list/499.",2905
"United Nations Educational, Scientific and Cultural Organization (UNESCO), World Heritage Centre, “Medina of Tunis.” http://whc.unesco.org/en/list/36.|Karl Baedeker, The Mediterranean, Seaports and Sea Routes: Handbook for Travellers (London: T. Fisher Unwin, 1911).",2906
"Karl Baedeker, The Mediterranean, Seaports and Sea Routes: Handbook for Travellers (London: T. Fisher Unwin, 1911).|United Nations Educational, Scientific and Cultural Organization (UNESCO), World Heritage Centre, “Medina of Tunis.” http://whc.unesco.org/en/list/36.",2907
"Benjamín Villegas Jiménez, Laura Sesana, and Margaret Dromgold, Colombia Natural Parks (Bogotá: Villegas Editores, 2006).",2908
"Matthew Brown, The Struggle for Power in Post-Independence Colombia and Venezuela (London and New York: Palgrave Macmillan, 2012).|Jorge Pablo Osterling, Democracy in Colombia: Clientelist Politics and Guerrilla Warfare (New Brunswick, New Jersey: Transaction Books, 1989).",2909
"Norus, T., and J. Zilius, Lithuania’s Case for Independence, Washington: B.F. Johnson for the Lithuanian National Council of America, 1918.",2910
"William L. Breton, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2911
"George Lehman, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2912
"William L. Breton, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2913
"John Jesse Barker, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Library Company of Philadelphia, Made in America: Printmaking, 1760−1860: An Exhibition of Original Prints from the Collections of the Library Company of Philadelphia and the Historical Society of Pennsylvania, April−June, 1973.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2914
"William L. Breton, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|“Philadelphia History: Early Railroad Transportation,” http://www.ushistory.org/philadelphia/railroad.htm.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2915
"Mannevillette Elihu Dearing Brown, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2916
"E.L. Carey and A. Hart, Philadelphia in 1830−1: or, A Brief Account of the Various Institutions in this Metropolis. Forming a Complete Guide for Strangers and a Useful Compendium for the Inhabitants (Philadelphia: James Kay, 1830).|George Lehman, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2917
"William L. Breton, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.|John Thomas Scharf and Thompson Westcott, History of Philadelphia, 1609−1884 (Philadelphia: L.H. Everts, 1884).",2918
"Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2919
"The Fairmount Water Works Interpretive Center, http://www.fairmountwaterworks.org/about.php.|Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.librarycompany.org/pos/posdictionary.htm.|The Philadelphia Print Shop, Ltd., http://www.philaprintshop.com/wild.html.",2920
"Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|U.S. Department of the Treasury, http://www.treasury.gov/about/history/exhibition/Pages/philadelphia.aspx.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.librarycompany.org/pos/posdictionary.htm.",2921
"American Institute of Architects, http://aiaphiladelphia.org/buildings/second-bank-united-states.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2922
"Rease, William H., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2923
"Explore Pennsylvania History, http://explorepahistory.com/hmarker.php?markerId=1-A-338.|O’Donnelly, Matthew, The Pennsylvania Center for the Book, “Excavating an Inventor’s Legacy: Samuel Wetherill,” http://pabook.libraries.psu.edu/palitmap/Zinc.html.|Rease, William H., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2924
"Brannt, William T., A Practical Guide on the Manufacture of Soap and Candles, (Philadelphia: H.C. Baird &amp; Co., 1888).|Heiss, George G., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2925
"Heiss, George G., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2926
" Brannt, William T., A Practical Guide on the Manufacture of Soap and Candles, (Philadelphia: H.C. Baird &amp; Co., 1888). |Heiss, George G., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2927
"Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.",2928
"Rease, William H., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Library Company of Philadelphia, http://www.librarycompany.org/laurelhill/gravelot.htm.",2929
"Rease, William H., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org",2930
"Holt, Sharon Ann, Occupation and Use of the 500 Block of Market Street, Philadelphia, Pennsylvania, 1680-1850: An Historic Resource Study Conducted for Independence National Historical Park, http://www.brynmawr.edu/iconog/inhp/intro.html|Rease, William H., Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org",2931
"“Bowen, John T.,” Philadelphia on Stone, Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2932
"“Independence Hall,” http://www.ushistory.org/tour/independence-hall.htm.|Philadelphia on Stone Biographical Dictionary of Lithographers, http://www.librarycompany.org/pos/posdictionary.htm.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2933
"“United States Naval Asylum,” http://tps.cr.nps.gov/nhl/detail.cfm?ResourceId=1270&amp;ResourceType=Building.|“United States Naval Asylum,” http://www.visitphilly.com/museums-attractions/philadelphia/united-states-naval-asylum/.|John Caspar Wild, Philadelphia on Stone Biographical Dictionary, Library Company of Philadelphia, http://www.lcpdigital.org.",2934
