Dewey Decimal Code,item_id
760.951,6354
760.951,6355
760.951,6356
760.951,6357
760.951,6358
760.951,6359
760.951,6360
760.951,6361
760.951,6362
760.951,6363
760.951,6364
760.951,6365
760.951,6366
760.951,6367
760.951,6368
760.951,6369
760.951,6370
327.973,6371
333.967,6372
390.967,6373
916,6374
266.276,6375
276.916,6376
266.920,6377
266.920,6378
967,6379
210.241,6380
342.967,6381
276.920,6382
916,6383
207.276,6384
321.972,6385
220,6386
739.745,6387
725,6388
324.972,6389
860,6390
972,6391
982,6392
982,6393
982,6394
982,6395
982,6396
982,6397
982,6398
982,6399
982,6400
982,6401
982,6402
982,6403
982,6404
982,6405
982,6406
982,6407
982,6408
982,6409
982,6410
982,6411
982,6412
982,6413
982,6414
982,6415
982,6416
982,6417
982,6418
982,6419
982,6420
982,6421
982,6422
982,6423
982,6424
982,6425
982,6426
982,6427
982,6428
982,6429
982,6430
982,6431
982,6432
982,6433
982,6434
982,6435
982,6436
982,6437
982,6438
982,6439
982,6440
982,6441
982,6442
982,6443
982,6444
982,6445
982,6446
982,6447
982,6448
982,6449
982,6450
982,6451
982,6452
982,6453
982,6454
982,6455
982,6456
982,6457
982,6458
982,6459
982,6460
982,6461
982,6462
982,6463
982,6464
982,6465
982,6466
982,6467
982,6468
982,6469
982,6470
982,6471
982,6472
982,6473
982,6474
982,6475
982,6476
982,6477
982,6478
982,6479
982,6480
982,6481
982,6482
982,6483
982,6484
982,6485
982,6486
982,6487
982,6488
982,6489
982,6490
982,6491
982,6492
982,6493
982,6494
982,6495
982,6496
982,6497
982,6498
982,6499
982,6500
982,6501
982,6502
982,6503
982,6504
982,6505
982,6506
982,6507
982,6508
982,6509
982,6510
982,6511
982,6512
982,6513
982,6514
982,6515
982,6516
982,6517
982,6518
982,6519
982,6520
982,6521
982,6522
982,6523
982,6524
982,6525
982,6526
982,6527
982,6528
982,6529
982,6530
982,6531
982,6532
982,6533
982,6534
982,6535
982,6536
982,6537
982,6538
982,6539
982,6540
982,6541
982,6542
982,6543
982,6544
982,6545
982,6546
982,6547
982,6548
982,6549
982,6550
982,6551
982,6552
982,6553
982,6554
982,6555
982,6556
982,6557
982,6558
982,6559
982,6560
982,6561
982,6562
982,6563
982,6564
982,6565
982,6566
982,6567
982,6568
982,6569
982,6570
982,6571
982,6572
982,6573
982,6574
982,6575
982,6576
982,6577
982,6578
982,6579
982,6580
982,6581
982,6582
982,6583
982,6584
982,6585
982,6586
982,6587
982,6588
982,6589
982,6590
982,6591
982,6592
982,6593
982,6594
982,6595
982,6596
982,6597
982,6598
982,6599
982,6600
982,6601
982,6602
982,6603
982,6604
982,6605
982,6606
982,6607
982,6608
982,6609
982,6610
982,6611
982,6612
982,6613
982,6614
982,6615
982,6616
982,6617
982,6618
982,6619
982,6620
982,6621
982,6622
982,6623
982,6624
982,6625
982,6626
982,6627
982,6628
982,6629
982,6630
982,6631
982,6632
982,6633
982,6634
982,6635
982,6636
982,6637
982,6638
982,6639
982,6640
982,6641
982,6642
982,6643
982,6644
982,6645
982,6646
982,6647
982,6648
982,6649
982,6650
982,6651
982,6652
982,6653
982,6654
982,6655
982,6656
982,6657
982,6658
982,6659
982,6660
982,6661
982,6662
982,6663
982,6664
982,6665
982,6666
982,6667
982,6668
982,6669
982,6670
982,6671
982,6672
982,6673
982,6674
982,6675
982,6676
982,6677
982,6678
982,6679
982,6680
982,6681
982,6682
982,6683
982,6684
982,6685
982,6686
982,6687
982,6688
982,6689
982,6690
982,6691
982,6692
982,6693
982,6694
982,6695
982,6696
982,6697
982,6698
982,6699
982,6700
982,6701
982,6702
982,6703
982,6704
982,6705
982,6706
982,6707
982,6708
982,6709
982,6710
982,6711
982,6712
982,6713
982,6714
982,6715
982,6716
982,6717
982,6718
982,6719
982,6720
982,6721
982,6722
982,6723
982,6724
982,6725
982,6726
982,6727
982,6728
982,6729
982,6730
982,6731
982,6732
982,6733
982,6734
982,6735
982,6736
982,6737
982,6738
982,6739
982,6740
982,6741
982,6742
982,6743
982,6744
982,6745
982,6746
982,6747
982,6748
982,6749
982,6750
982,6751
982,6752
982,6753
982,6754
982,6755
982,6756
982,6757
982,6758
982,6759
982,6760
982,6761
982,6762
982,6763
982,6764
982,6765
982,6766
982,6767
982,6768
982,6769
982,6770
982,6771
982,6772
982,6773
982,6774
982,6775
982,6776
982,6777
982,6778
982,6779
982,6780
982,6781
982,6782
982,6783
982,6784
982,6785
982,6786
982,6787
982,6788
982,6789
982,6790
982,6791
982,6792
982,6793
982,6794
982,6795
982,6796
982,6797
982,6798
982,6799
982,6800
982,6801
982,6802
982,6803
982,6804
982,6805
982,6806
982,6807
982,6808
982,6809
982,6810
982,6811
982,6812
982,6813
982,6814
982,6815
982,6816
982,6817
982,6818
982,6819
982,6820
982,6821
982,6822
982,6823
982,6824
982,6825
982,6826
982,6827
982,6828
982,6829
982,6830
982,6831
982,6832
982,6833
982,6834
982,6835
982,6836
982,6837
982,6838
982,6839
982,6840
982,6841
982,6842
982,6843
982,6844
982,6845
982,6846
982,6847
982,6848
982,6849
982,6850
982,6851
982,6852
982,6853
982,6854
982,6855
982,6856
982,6857
982,6858
982,6859
982,6860
982,6861
982,6862
982,6863
982,6864
982,6865
982,6866
982,6867
982,6868
982,6869
982,6870
982,6871
982,6872
982,6873
982,6874
982,6875
982,6876
982,6877
982,6878
982,6879
982,6880
982,6881
982,6882
982,6883
982,6884
982,6885
982,6886
982,6887
982,6888
982,6889
982,6890
982,6891
982,6892
982,6893
982,6894
982,6895
982,6896
982,6897
982,6898
982,6899
982,6900
982,6901
982,6902
982,6903
982,6904
982,6905
982,6906
982,6907
982,6908
982,6909
982,6910
982,6911
982,6912
982,6913
982,6914
982,6915
982,6916
982,6917
982,6918
982,6919
982,6920
982,6921
982,6922
982,6923
982,6924
982,6925
982,6926
982,6927
982,6928
982,6929
982,6930
982,6931
982,6932
982,6933
982,6934
982,6935
982,6936
982,6937
982,6938
982,6939
982,6940
982,6941
982,6942
982,6943
982,6944
982,6945
982,6946
982,6947
982,6948
982,6949
982,6950
982,6951
982,6952
982,6953
982,6954
982,6955
982,6956
982,6957
982,6958
982,6959
982,6960
982,6961
982,6962
982,6963
982,6964
982,6965
982,6966
982,6967
982,6968
982,6969
982,6970
982,6971
982,6972
982,6973
982,6974
982,6975
982,6976
982,6977
982,6978
982,6979
982,6980
982,6981
982,6982
982,6983
982,6984
982,6985
982,6986
982,6987
982,6988
982,6989
982,6990
982,6991
982,6992
982,6993
982,6994
982,6995
982,6996
982,6997
982,6998
982,6999
982,7000
982,7001
982,7002
982,7003
982,7004
982,7005
982,7006
982,7007
982,7008
982,7009
982,7010
982,7011
982,7012
982,7013
982,7014
982,7015
982,7016
982,7017
982,7018
982,7019
982,7020
982,7021
982,7022
982,7023
982,7024
982,7025
982,7026
982,7027
982,7028
982,7029
982,7030
982,7031
982,7032
982,7033
982,7034
982,7035
982,7036
982,7037
982,7038
982,7039
982,7040
982,7041
982,7042
982,7043
982,7044
982,7045
982,7046
982,7047
982,7048
982,7049
982,7050
982,7051
982,7052
982,7053
982,7054
982,7055
982,7056
982,7057
982,7058
982,7059
982,7060
982,7061
982,7062
982,7063
982,7064
982,7065
982,7066
982,7067
982,7068
982,7069
982,7070
982,7071
982,7072
982,7073
982,7074
982,7075
982,7076
982,7077
982,7078
982,7079
982,7080
982,7081
982,7082
982,7083
982,7084
982,7085
982,7086
982,7087
982,7088
982,7089
982,7090
982,7091
982,7092
982,7093
982,7094
982,7095
982,7096
982,7097
982,7098
982,7099
982,7100
982,7101
982,7102
982,7103
982,7104
982,7105
982,7106
982,7107
982,7108
982,7109
982,7110
982,7111
982,7112
982,7113
982,7114
982,7115
982,7116
982,7117
982,7118
982,7119
982,7120
982,7121
982,7122
982,7123
982,7124
982,7125
982,7126
982,7127
982,7128
982,7129
982,7130
982,7131
982,7132
982,7133
982,7134
982,7135
982,7136
982,7137
982,7138
982,7139
982,7140
982,7141
982,7142
982,7143
982,7144
982,7145
982,7146
982,7147
982,7148
982,7149
982,7150
982,7151
982,7152
982,7153
982,7154
982,7155
982,7156
982,7157
982,7158
982,7159
982,7160
982,7161
982,7162
982,7163
982,7164
982,7165
982,7166
982,7167
982,7168
982,7169
982,7170
982,7171
982,7172
982,7173
982,7174
982,7175
982,7176
982,7177
982,7178
982,7179
982,7180
982,7181
982,7182
982,7183
982,7184
982,7185
982,7186
982,7187
982,7188
982,7189
982,7190
982,7191
982,7192
982,7193
982,7194
982,7195
982,7196
982,7197
982,7198
982,7199
982,7200
982,7201
982,7202
982,7203
982,7204
982,7205
982,7206
982,7207
982,7208
982,7209
982,7210
982,7211
982,7212
982,7213
982,7214
982,7215
982,7216
982,7217
982,7218
982,7219
982,7220
982,7221
982,7222
982,7223
982,7224
982,7225
982,7226
982,7227
982,7228
982,7229
982,7230
982,7231
982,7232
982,7233
982,7234
982,7235
982,7236
982,7237
982,7238
982,7239
982,7240
982,7241
982,7242
982,7243
982,7244
982,7245
982,7246
982,7247
982,7248
982,7249
982,7250
982,7251
982,7252
982,7253
982,7254
982,7255
982,7256
982,7257
982,7258
982,7259
982,7260
982,7261
982,7262
982,7263
982,7264
982,7265
982,7266
982,7267
982,7268
982,7269
982,7270
982,7271
982,7272
982,7273
982,7274
982,7275
982,7276
982,7277
982,7278
982,7279
982,7280
982,7281
982,7282
982,7283
982,7284
982,7285
982,7286
982,7287
982,7288
982,7289
982,7290
982,7291
982,7292
982,7293
982,7294
982,7295
982,7296
982,7297
982,7298
982,7299
982,7300
982,7301
982,7302
982,7303
982,7304
982,7305
982,7306
982,7307
982,7308
982,7309
982,7310
982,7311
982,7312
982,7313
982,7314
982,7315
982,7316
982,7317
982,7318
982,7319
982,7320
982,7321
982,7322
982,7323
982,7324
982,7325
982,7326
982,7327
982,7328
982,7329
982,7330
982,7331
982,7332
982,7333
982,7334
982,7335
982,7336
982,7337
982,7338
982,7339
982,7340
982,7341
982,7342
982,7343
982,7344
982,7345
982,7346
982,7347
982,7348
982,7349
982,7350
982,7351
982,7352
982,7353
982,7354
982,7355
982,7356
982,7357
916,7358
916,7359
916,7360
916,7361
916,7362
916,7363
916,7364
393.916,7365
393.916,7366
393.916,7367
726.916,7368
708.916,7369
726.916,7370
916,7371
728.916,7372
359.916,7373
359.916,7374
359.916,7375
916,7376
387.916,7377
387.916,7378
387.916,7379
916,7380
916,7381
916,7382
916,7383
916,7384
726.916,7385
381.916,7386
393.916,7387
381.916,7388
381.916,7389
393.916,7390
916,7391
381.916,7392
916,7393
916,7394
916,7395
916,7396
793.916,7397
916,7398
916,7399
725.728,7400
725.916,7401
725.916,7402
916,7403
746.916,7404
728.916,7405
728.916,7406
746.916,7407
641.916,7408
746.916,7409
794.916,7410
393.916,7411
790.916,7412
916,7413
381.916,7414
916,7415
916,7416
916,7417
916,7418
916,7419
916,7420
381.916,7421
915,7422
381.915,7423
915,7424
915,7425
393.915,7426
381.915,7427
393.916,7428
393.915,7429
915,7430
915,7431
915,7432
915,7433
728.915,7434
728.916,7435
726.915,7436
915,7437
726.915,7438
915,7439
915,7440
915,7441
915,7442
646.915,7443
641.915,7444
915,7445
726.915,7446
728.915,7447
728.915,7448
726.915,7449
916,7450
916,7451
916,7452
916,7453
916,7454
916,7455
916,7456
916,7457
916,7458
916,7459
916,7460
916,7461
916,7462
916,7463
916,7464
916,7465
916,7466
916,7467
916,7468
916,7469
916,7470
916,7471
916,7472
916,7473
916,7474
916,7475
916,7476
916,7477
916,7478
916,7479
916,7480
725.914,7481
725.914,7482
725.914,7483
725.914,7484
726.914,7485
730.914,7486
386.914,7487
725.914,7488
725.914,7489
625.914,7490
725.914,7491
726.914,7492
726.914,7493
393.914,7494
727.914,7495
726.914,7496
385.914,7497
726.914,7498
624.914,7499
726.914,7500
720.914,7501
726.914,7502
727.914,7503
730.914,7504
727.914,7505
914,7506
725.914,7507
726.914,7508
920.954,7509
870.930,7510
096.745,7511
221,7512
296,7513
391.791,7514
294,7515
391.943,7516
929,7517
100.920,7518
221,7519
391.791,7520
912,7521
221,7522
929,7523
226,7524
226,7525
226,7526
221,7527
594,7528
242,7529
297,7530
929,7531
783.786,7532
687,7533
929,7534
297.899,7535
398.895,7536
297,7537
297,7538
297,7539
297,7540
391.394,7541
242.264,7542
264,7543
349.943,7544
780,7545
294,7546
220.230,7547
248.271,7548
264.782,7549
264,7550
264,7551
264,7552
895,7553
929.943,7554
296,7555
170,7556
912,7557
929,7558
220,7559
242.264,7560
242.264,7561
242.264,7562
242.264,7563
297.900,7564
297.900,7565
780,7566
800.841,7567
895,7568
891.935,7569
230,7570
720.728,7571
220.246,7572
355.796,7573
355,7574
220,7575
837,7576
830,7577
590.831,7578
92,7579
92,7580
912,7581
403.411,7582
860.863,7583
580.581,7584
580.581,7585
912,7586
986,7587
270.861,7588
202.986,7589
413.498,7590
413.498,7591
986,7592
986,7593
255.985,7594
413.498,7595
413.498,7596
413.498,7597
863,7598
299.918,7599
738.918,7600
918,7601
918,7602
918,7603
918,7604
918,7605
918,7606
918,7607
630.918,7608
918,7609
918,7610
918,7611
299.918,7612
622.918,7613
799.918,7614
305.918,7615
305.918,7616
918,7617
381.918,7618
738.918,7619
641.918,7620
918,7621
918,7622
636.918,7623
799.918,7624
918,7625
791.918,7626
918,7627
918,7628
918,7629
918,7630
918,7631
918,7632
918,7633
728.918,7634
732.918,7635
918,7636
918,7637
918,7638
918,7639
338.918,7640
918,7641
918,7642
786.918,7643
746.918,7644
622.918,7645
918,7646
746.918,7647
918,7648
918,7649
918,7650
381.918,7651
918,7652
918,7653
918,7654
338.918,7655
918,7656
918,7657
381.918,7658
728.918,7659
918,7660
918,7661
381.918,7662
918,7663
918,7664
728.918,7665
386.918,7666
918,7667
918,7668
918,7669
636.918,7670
918,7671
918,7672
918,7673
918,7674
918,7675
918,7676
738.918,7677
918,7678
746.918,7679
918,7680
918,7681
746.918,7682
918,7683
726.918,7684
746.918,7685
918,7686
918,7687
918,7688
918,7689
918,7690
918,7691
918,7692
918,7693
918,7694
799.918,7695
633.918,7696
918,7697
918,7698
749.918,7699
671.918,7700
918,7701
918,7702
918,7703
918,7704
918,7705
918,7706
918,7707
918,7708
918,7709
918,7710
918,7711
918,7712
918,7713
918,7714
918,7715
726.918,7716
918,7717
630.918,7718
918,7719
918,7720
726.918,7721
918,7722
630.918,7723
918.986,7724
918.986,7725
918.986,7726
918.986,7727
918.986,7728
918.986,7729
918.986,7730
918.986,7731
918.986,7732
918.986,7733
918.986,7734
918.986,7735
918.986,7736
918.986,7737
918.986,7738
918.986,7739
633.986,7740
918.986,7741
918.986,7742
918.986,7743
918.986,7744
918.986,7745
918.986,7746
918.986,7747
918.986,7748
918.986,7749
327.948,7750
914.944,7751
327.943,7752
914.943,7753
914.943,7754
356.944,7755
914.943,7756
914.949,7757
327.947,7758
914.949,7759
914.947,7760
914.947,7761
327.957,7762
914.949,7763
386.943,7764
622.914,7765
915.949,7766
350,7767
914.949,7768
361.973,7769
356.940,7770
915.947,7771
914.943,7772
914.949,7773
914.947,7774
914.943,7775
327.963,7776
914.943,7777
914.947,7778
914.949,7779
914.943,7780
914.947,7781
914.949,7782
325.327,7783
074.944,7784
306.949,7785
327.949,7786
341.949,7787
074.944,7788
074.944,7789
914.943,7790
914.943,7791
341.949,7792
914.949,7793
327.949,7794
074.944,7795
074.944,7796
327.948,7797
915.951,7798
074.944,7799
914.949,7800
296.321,7801
891,7802
891,7803
891,7804
891,7805
891,7806
912,7807
912,7808
892,7809
759.959,7810
741.958,7811
355.967,7812
750.784,7813
355.965,7814
355.943,7815
769,7816
391.769,7817
750,7818
759,7819
355.759,7820
355.769,7821
769.972,7822
355.972,7823
825.941,7824
825.941,7825
207.276,7826
264.393,7827
207.276,7828
273.276,7829
273.276,7830
273.276,7831
273.276,7832
700.891,7833
728.974,7834
974,7835
974,7836
725.974,7837
362.727,7838
362.727,7839
708.974,7840
728.974,7841
728.974,7842
798.974,7843
793.974,7844
361.974,7845
071.974,7846
353.974,7847
726.974,7848
726.974,7849
726.974,7850
725.974,7851
726.974,7852
726.974,7853
974,7854
305.974,7855
974,7856
799.974,7857
381.725,7858
663.725,7859
684.725,7860
725.786,7861
386.974,7862
338.725,7863
666.725,7864
661.725,7865
725.796,7866
727.974,7867
728.974,7868
381.974,7869
725.974,7870
385.974,7871
791.974,7872
362.728,7873
675.725,7874
974,7875
381.725,7876
365.974,7877
362.728,7878
362.727,7879
381.725,7880
332.974,7881
362.728,7882
725.974,7883
725.974,7884
381.725,7885
373.728,7886
725.974,7887
974,7888
725.974,7889
725.974,7890
381.974,7891
797.974,7892
687.725,7893
726.974,7894
726.974,7895
718.974,7896
381.974,7897
381.974,7898
726.974,7899
355.974,7900
381.974,7901
381.974,7902
381.974,7903
381.974,7904
381.974,7905
381.974,7906
676.974,7907
670.974,7908
338.974,7909
381.974,7910
381.725,7911
381.974,7912
381.974,7913
381.974,7914
381.974,7915
381.974,7916
381.974,7917
381.974,7918
381.974,7919
381.974,7920
393.974,7921
381.974,7922
664.974,7923
381.974,7924
381.974,7925
381.974,7926
381.974,7927
381.974,7928
381.974,7929
381.974,7930
381.974,7931
381.974,7932
674.974,7933
381.974,7934
381.725,7935
538.974,7936
725.974,7937
381.974,7938
671.974,7939
381.974,7940
670.974,7941
664.974,7942
381.974,7943
664.974,7944
725.974,7945
672.974,7946
672.974,7947
381.974,7948
670.974,7949
381.974,7950
381.974,7951
685.974,7952
381.974,7953
726.974,7954
725.974,7955
365.974,7956
726.974,7957
974,7958
385.974,7959
974,7960
363.728,7961
725.974,7962
338.974,7963
974,7964
974,7965
381.974,7966
381.974,7967
338.974,7968
677.974,7969
672.974,7970
672.974,7971
615.974,7972
381.725,7973
381.974,7974
680.974,7975
381.725,7976
381.974,7977
671.974,7978
381.974,7979
622.974,7980
672.974,7981
381.974,7982
362.974,7983
393.974,7984
680.974,7985
728.974,7986
381.974,7987
726.974,7988
725.974,7989
628.725,7990
664.974,7991
671.974,7992
718.974,7993
628.974,7994
679.974,7995
671.974,7996
974,7997
670.974,7998
687.974,7999
799.974,8000
728.974,8001
366.974,8002
690.974,8003
725.974,8004
628.974,8005
381.974,8006
672.974,8007
374.974,8008
726.974,8009
381.974,8010
728.974,8011
726.974,8012
726.974,8013
726.974,8014
362.728,8015
381.974,8016
381.974,8017
393.974,8018
381.974,8019
381.974,8020
728.974,8021
338.974,8022
362.728,8023
362.727,8024
362.725,8025
727.974,8026
381.725,8027
718.974,8028
974,8029
381.725,8030
365.974,8031
381.974,8032
338.974,8033
674.974,8034
670.974,8035
726.974,8036
726.974,8037
974,8038
355.974,8039
362.974,8040
391.974,8041
974,8042
725.974,8043
381.974,8044
365.974,8045
674.974,8046
665.974,8047
381.974,8048
381.974,8049
725.974,8050
728.974,8051
725.974,8052
381.728,8053
677,8054
381.974,8055
974,8056
386.974,8057
338.974,8058
381.974,8059
670.725,8060
796,8061
796,8062
670.974,8063
670.974,8064
677.974,8065
725.974,8066
381.728,8067
974,8068
974,8069
974,8070
974,8071
381.974,8072
661.974,8073
664.974,8074
680.974,8075
641.974,8076
338.974,8077
381.974,8078
381.974,8079
679.974,8080
675.974,8081
381.974,8082
664.974,8083
381.974,8084
799.974,8085
365.974,8086
387.974,8087
680.974,8088
381.974,8089
728.974,8090
726.974,8091
381.974,8092
675.974,8093
386.974,8094
679.974,8095
386.974,8096
381.974,8097
726.974,8098
718,8099
381.974,8100
677,8101
726.974,8102
726.974,8103
383.974,8104
974,8105
672.974,8106
338.974,8107
381.974,8108
615.974,8109
365.728,8110
365.728,8111
363.974,8112
670.974,8113
974,8114
912.974,8115
974,8116
726.974,8117
355.974,8118
381.974,8119
381.974,8120
726.974,8121
362.974,8122
362.727,8123
628.974,8124
362.974,8125
362.974,8126
670.974,8127
393.974,8128
363.974,8129
728.974,8130
725.974,8131
133.520,8132
503.590,8133
512.513,8134
531.623,8135
520,8136
520.523,8137
516,8138
610,8139
610,8140
613.641,8141
100,8142
610.616,8143
610,8144
603.610,8145
133.520,8146
700.891,8147
057.891,8148
912.971,8149
912.976,8150
912.917,8151
912,8152
912.973,8153
912,8154
912.974,8155
670,8156
670,8157
912.974,8158
769,8159
769,8160
769,8161
769,8162
974,8163
912,8164
912,8165
912,8166
912,8167
912.974,8168
912.974,8169
974,8170
326.973,8171
912.974,8172
912,8173
727,8174
977,8175
912,8176
912,8177
912,8178
912.977,8179
912,8180
629,8181
815.973,8182
912,8183
912,8184
912,8185
912,8186
912,8187
912,8188
912,8189
912,8190
912,8191
912,8192
912,8193
912,8194
912,8195
891.900,8196
769.947,8197
769.947,8198
769.947,8199
769.940,8200
891.947,8201
769.940,8202
769.940,8203
769.947,8204
769.947,8205
769.947,8206
296.839,8207
947,8208
391.750,8209
391.750,8210
327.940,8211
520.523,8212
759,8213
759,8214
759,8215
759,8216
759,8217
